0.007815,100
0.007500,200
0.008046,300
0.008772,400
0.009679,500
0.010210,600
0.011165,700
0.012061,800
0.012418,900
0.013698,1000
0.014391,1100
0.014370,1200
0.016104,1300
0.016799,1400
0.017597,1500
0.018159,1600
0.018990,1700
0.019837,1800
0.020555,1900
0.020800,2000
0.022063,2100
0.023116,2200
0.023927,2300
0.024601,2400
